Name,Trace_id,Point_id,Start_x,Start_y,Start_z,End_x,End_y,End_z,Cost,Cost_Mode
measurements.Trace,19,61,-13.7576,-2.06953,-38.7526,-13.738,-2.12041,-38.7535,42,4
measurements.Trace,19,62,-13.738,-2.12041,-38.7535,-13.6967,-2.16561,-38.7322,19,4
measurements.Trace,19,63,-13.6967,-2.16561,-38.7322,-13.6662,-2.17909,-38.6925,23,4
measurements.Trace,19,64,-13.6662,-2.17909,-38.6925,-13.635,-2.15861,-38.643,41,4
measurements.Trace,19,65,-13.635,-2.15861,-38.643,-13.6023,-2.20949,-38.6183,22,4
measurements.Trace,19,66,-13.6023,-2.20949,-38.6183,-13.5919,-2.25465,-38.619,37,4
measurements.Trace,19,67,-13.5919,-2.25465,-38.619,-13.5686,-2.3037,-38.6144,51,4
measurements.Trace,19,68,-13.5686,-2.3037,-38.6144,-13.5763,-2.3566,-38.652,99,4
measurements.Trace,19,69,-13.5763,-2.3566,-38.652,-13.5449,-2.41729,-38.6534,86,4
measurements.Trace,19,70,-13.5449,-2.41729,-38.6534,-13.5137,-2.46203,-38.6426,63,4
measurements.Trace,19,71,-13.5137,-2.46203,-38.6426,-13.4836,-2.51269,-38.6378,81,4
measurements.Trace,19,72,-13.4836,-2.51269,-38.6378,-13.4534,-2.54671,-38.6256,88,4
measurements.Trace,19,73,-13.4534,-2.54671,-38.6256,-13.4086,-2.57413,-38.5868,55,4
measurements.Trace,19,74,-13.4086,-2.57413,-38.5868,-13.4117,-2.61995,-38.6083,35,4
measurements.Trace,19,75,-13.4117,-2.61995,-38.6083,-13.3828,-2.67654,-38.6093,50,4
measurements.Trace,19,76,-13.3828,-2.67654,-38.6093,-13.3273,-2.70696,-38.5898,42,4
measurements.Trace,19,77,-13.3273,-2.70696,-38.5898,-13.286,-2.75216,-38.5685,61,4
measurements.Trace,19,78,-13.286,-2.75216,-38.5685,-13.2736,-2.77338,-38.5657,53,4
measurements.Trace,19,79,-13.2736,-2.77338,-38.5657,-13.2531,-2.81901,-38.5559,84,4
measurements.Trace,19,80,-13.2531,-2.81901,-38.5559,-13.2103,-2.8576,-38.5336,103,4
measurements.Trace,19,81,-13.2103,-2.8576,-38.5336,-13.1592,-2.89119,-38.51,58,4
measurements.Trace,19,82,-13.1592,-2.89119,-38.51,-13.1306,-2.93182,-38.4988,137,4
measurements.Trace,19,83,-13.1306,-2.93182,-38.4988,-13.1019,-2.97245,-38.4877,57,4
measurements.Trace,19,84,-13.1019,-2.97245,-38.4877,-13.065,-3.00807,-38.4753,54,4
measurements.Trace,19,85,-13.065,-3.00807,-38.4753,-13.0439,-3.05234,-38.4751,36,4
measurements.Trace,19,86,-13.0439,-3.05234,-38.4751,-13.0117,-3.10778,-38.4658,43,4
measurements.Trace,19,87,-13.0117,-3.10778,-38.4658,-12.983,-3.14841,-38.4547,32,4
measurements.Trace,19,88,-12.983,-3.14841,-38.4547,-12.974,-3.20338,-38.4815,21,4
measurements.Trace,19,89,-12.974,-3.20338,-38.4815,-12.9402,-3.23237,-38.4388,37,4
measurements.Trace,19,90,-12.9402,-3.23237,-38.4388,-12.9442,-3.29621,-38.458,46,4
measurements.Trace,19,91,-12.9442,-3.29621,-38.458,-12.9373,-3.3425,-38.469,32,4
measurements.Trace,19,92,-12.9373,-3.3425,-38.469,-12.9049,-3.39407,-38.4395,52,4
measurements.Trace,19,93,-12.9049,-3.39407,-38.4395,-12.8734,-3.45088,-38.4206,49,4
measurements.Trace,19,94,-12.8734,-3.45088,-38.4206,-12.85,-3.46732,-38.3966,53,4
measurements.Trace,19,95,-12.85,-3.46732,-38.3966,-12.8144,-3.52164,-38.377,93,4
measurements.Trace,19,96,-12.8144,-3.52164,-38.377,-12.8071,-3.56725,-38.3928,101,4
measurements.Trace,19,97,-12.8071,-3.56725,-38.3928,-12.7947,-3.63384,-38.3964,40,4
measurements.Trace,19,98,-12.7947,-3.63384,-38.3964,-12.7721,-3.68426,-38.3822,27,4
measurements.Trace,19,99,-12.7721,-3.68426,-38.3822,-12.7435,-3.73764,-38.3582,38,4
measurements.Trace,19,100,-12.7435,-3.73764,-38.3582,-12.731,-3.80035,-38.3415,111,4
measurements.Trace,19,101,-12.731,-3.80035,-38.3415,-12.7099,-3.85737,-38.3284,49,4
measurements.Trace,19,102,-12.7099,-3.85737,-38.3284,-12.6712,-3.89846,-38.3067,59,4
measurements.Trace,19,103,-12.6712,-3.89846,-38.3067,-12.6511,-3.94477,-38.2921,48,4
measurements.Trace,19,104,-12.6511,-3.94477,-38.2921,-12.6311,-4.00384,-38.2646,51,4
measurements.Trace,19,105,-12.6311,-4.00384,-38.2646,-12.5733,-4.02628,-38.2537,42,4
measurements.Trace,19,106,-12.5733,-4.02628,-38.2537,-12.547,-4.07876,-38.2542,68,4
measurements.Trace,19,107,-12.547,-4.07876,-38.2542,-12.5069,-4.12989,-38.2388,55,4
measurements.Trace,19,108,-12.5069,-4.12989,-38.2388,-12.4698,-4.18148,-38.2385,42,4
measurements.Trace,19,109,-12.4698,-4.18148,-38.2385,-12.4649,-4.20634,-38.2466,46,4
measurements.Trace,19,110,-12.4649,-4.20634,-38.2466,-12.4162,-4.25179,-38.2346,45,4
measurements.Trace,19,111,-12.4162,-4.25179,-38.2346,-12.38,-4.30863,-38.2449,42,4
measurements.Trace,19,112,-12.38,-4.30863,-38.2449,-12.3694,-4.32438,-38.2513,31,4
measurements.Trace,19,113,-12.3694,-4.32438,-38.2513,-12.3393,-4.36229,-38.2594,24,4
measurements.Trace,19,114,-12.3393,-4.36229,-38.2594,-12.2781,-4.37083,-38.2511,84,4
measurements.Trace,19,115,-12.2781,-4.37083,-38.2511,-12.2746,-4.43103,-38.2594,151,4
measurements.Trace,19,116,-12.2746,-4.43103,-38.2594,-12.2906,-4.48183,-38.253,158,4
measurements.Trace,19,117,-12.2906,-4.48183,-38.253,-12.2745,-4.5466,-38.2512,158,4
measurements.Trace,19,118,-12.2745,-4.5466,-38.2512,-12.2505,-4.60705,-38.2432,131,4
measurements.Trace,19,119,-12.2505,-4.60705,-38.2432,-12.1954,-4.64203,-38.2392,76,4
measurements.Trace,19,120,-12.1954,-4.64203,-38.2392,-12.1594,-4.68291,-38.2374,130,4
measurements.Trace,19,121,-12.1594,-4.68291,-38.2374,-12.1364,-4.73264,-38.228,202,4
measurements.Trace,19,122,-12.1364,-4.73264,-38.228,-12.0956,-4.78241,-38.2222,51,4
measurements.Trace,19,123,-12.0956,-4.78241,-38.2222,-12.0726,-4.83214,-38.2128,76,4
measurements.Trace,19,124,-12.0726,-4.83214,-38.2128,-12.0287,-4.8687,-38.2048,68,4
measurements.Trace,19,125,-12.0287,-4.8687,-38.2048,-11.9983,-4.91868,-38.2048,106,4
measurements.Trace,19,126,-11.9983,-4.91868,-38.2048,-11.9676,-4.96798,-38.2095,45,4
measurements.Trace,19,127,-11.9676,-4.96798,-38.2095,-11.9324,-5.0141,-38.2183,72,4
measurements.Trace,19,128,-11.9324,-5.0141,-38.2183,-11.8927,-5.05704,-38.2313,175,4
measurements.Trace,19,129,-11.8927,-5.05704,-38.2313,-11.8635,-5.11295,-38.2371,117,4
measurements.Trace,19,130,-11.8635,-5.11295,-38.2371,-11.8438,-5.15993,-38.2177,53,4
measurements.Trace,19,131,-11.8438,-5.15993,-38.2177,-11.8196,-5.2165,-38.1895,45,4
measurements.Trace,19,132,-11.8196,-5.2165,-38.1895,-11.7792,-5.2471,-38.1466,100,4
measurements.Trace,19,133,-11.7792,-5.2471,-38.1466,-11.7342,-5.25787,-38.1005,29,4
measurements.Trace,19,134,-11.7342,-5.25787,-38.1005,-11.6965,-5.30101,-38.0644,48,4
measurements.Trace,19,135,-11.6965,-5.30101,-38.0644,-11.6718,-5.3601,-38.0661,38,4
measurements.Trace,19,136,-11.6718,-5.3601,-38.0661,-11.6355,-5.41305,-38.0561,31,4
measurements.Trace,19,137,-11.6355,-5.41305,-38.0561,-11.605,-5.45914,-38.0358,61,4
measurements.Trace,19,138,-11.605,-5.45914,-38.0358,-11.571,-5.5041,-38.0052,29,4
measurements.Trace,19,139,-11.571,-5.5041,-38.0052,-11.5436,-5.56341,-37.987,26,4
measurements.Trace,19,140,-11.5436,-5.56341,-37.987,-11.5188,-5.61861,-37.9684,17,4
measurements.Trace,19,141,-11.5188,-5.61861,-37.9684,-11.4874,-5.6467,-37.9504,9,4
measurements.Trace,19,142,-11.4874,-5.6467,-37.9504,-11.4487,-5.6878,-37.9287,45,4
measurements.Trace,19,143,-11.4487,-5.6878,-37.9287,-11.414,-5.73139,-37.9078,87,4
measurements.Trace,19,144,-11.414,-5.73139,-37.9078,-11.3743,-5.7832,-37.8876,48,4
measurements.Trace,19,145,-11.3743,-5.7832,-37.8876,-11.3378,-5.81951,-37.8703,71,4
measurements.Trace,19,146,-11.3378,-5.81951,-37.8703,-11.3091,-5.86013,-37.8592,69,4
measurements.Trace,19,147,-11.3091,-5.86013,-37.8592,-11.2836,-5.91398,-37.8502,57,4
measurements.Trace,19,148,-11.2836,-5.91398,-37.8502,-11.2577,-5.96714,-37.846,58,4
measurements.Trace,19,149,-11.2577,-5.96714,-37.846,-11.2175,-6.00551,-37.8435,97,4
measurements.Trace,19,150,-11.2175,-6.00551,-37.8435,-11.1934,-6.06208,-37.8153,67,4
measurements.Trace,19,151,-11.1934,-6.06208,-37.8153,-11.1399,-6.07105,-37.7929,37,4
measurements.Trace,19,152,-11.1399,-6.07105,-37.7929,-11.0987,-6.10029,-37.7596,7,4
measurements.Trace,19,153,-11.0987,-6.10029,-37.7596,-11.0904,-6.15662,-37.7768,38,4
measurements.Trace,19,154,-11.0904,-6.15662,-37.7768,-11.0701,-6.20614,-37.7873,16,4
measurements.Trace,19,155,-11.0701,-6.20614,-37.7873,-11.0558,-6.25268,-37.8075,33,4
measurements.Trace,19,156,-11.0558,-6.25268,-37.8075,-11.0142,-6.30109,-37.8113,42,4
measurements.Trace,19,157,-11.0142,-6.30109,-37.8113,-10.9705,-6.34153,-37.8237,52,4
measurements.Trace,19,158,-10.9705,-6.34153,-37.8237,-10.9409,-6.39676,-37.8342,14,4
measurements.Trace,19,159,-10.9409,-6.39676,-37.8342,-10.9162,-6.45585,-37.8358,75,4
measurements.Trace,19,160,-10.9162,-6.45585,-37.8358,-10.8707,-6.48579,-37.8269,74,4
measurements.Trace,19,161,-10.8707,-6.48579,-37.8269,-10.8431,-6.53555,-37.8466,59,4
measurements.Trace,19,162,-10.8431,-6.53555,-37.8466,-10.8126,-6.54016,-37.8401,67,4
measurements.Trace,19,163,-10.8126,-6.54016,-37.8401,-10.7601,-6.57104,-37.8357,38,4
measurements.Trace,19,164,-10.7601,-6.57104,-37.8357,-10.7098,-6.59712,-37.8357,84,4
measurements.Trace,19,165,-10.7098,-6.59712,-37.8357,-10.6527,-6.62092,-37.8151,40,4
measurements.Trace,19,166,-10.6527,-6.62092,-37.8151,-10.6354,-6.65813,-37.8535,36,4
measurements.Trace,19,167,-10.6354,-6.65813,-37.8535,-10.579,-6.69039,-37.8687,23,4
measurements.Trace,19,168,-10.579,-6.69039,-37.8687,-10.6103,-6.7364,-37.8923,196,4
measurements.Trace,19,169,-10.6103,-6.7364,-37.8923,-10.6358,-6.79813,-37.8931,294,4
measurements.Trace,19,170,-10.6358,-6.79813,-37.8931,-10.6412,-6.86468,-37.8931,42,4
measurements.Trace,19,171,-10.6412,-6.86468,-37.8931,-10.5918,-6.90877,-37.8908,16,4
measurements.Trace,19,172,-10.5918,-6.90877,-37.8908,-10.5831,-6.96443,-37.9128,65,4
measurements.Trace,19,173,-10.5831,-6.96443,-37.9128,-10.6234,-7.01679,-37.9281,387,4
measurements.Trace,19,174,-10.6234,-7.01679,-37.9281,-10.6652,-7.05203,-37.892,301,4
measurements.Trace,19,175,-10.6652,-7.05203,-37.892,-10.6873,-7.09277,-37.8502,268,4
measurements.Trace,19,176,-10.6873,-7.09277,-37.8502,-10.6873,-7.09277,-37.8502,268,4
measurements.Trace,19,177,-10.6873,-7.09277,-37.8502,-10.6873,-7.09277,-37.8502,268,4
measurements.Trace,19,178,-10.6873,-7.09277,-37.8502,-10.644,-7.13777,-37.878,338,4
measurements.Trace,19,179,-10.644,-7.13777,-37.878,-10.6102,-7.16499,-37.9137,89,4
measurements.Trace,19,180,-10.6102,-7.16499,-37.9137,-10.5562,-7.18038,-37.9414,132,4
measurements.Trace,19,181,-10.5562,-7.18038,-37.9414,-10.5435,-7.24629,-37.9498,193,4
measurements.Trace,19,182,-10.5435,-7.24629,-37.9498,-10.5143,-7.3022,-37.9556,253,4
measurements.Trace,19,183,-10.5143,-7.3022,-37.9556,-10.4829,-7.3629,-37.957,177,4
measurements.Trace,19,184,-10.4829,-7.3629,-37.957,-10.4791,-7.42241,-37.9701,162,4
measurements.Trace,19,185,-10.4791,-7.42241,-37.9701,-10.4255,-7.45124,-37.98,228,4
measurements.Trace,19,186,-10.4255,-7.45124,-37.98,-10.3787,-7.49122,-37.9773,212,4
measurements.Trace,19,187,-10.3787,-7.49122,-37.9773,-10.3509,-7.53709,-37.9768,172,4
measurements.Trace,19,188,-10.3509,-7.53709,-37.9768,-10.3208,-7.58776,-37.9719,132,4
measurements.Trace,19,189,-10.3208,-7.58776,-37.9719,-10.2699,-7.62524,-37.9685,235,4
measurements.Trace,19,190,-10.2699,-7.62524,-37.9685,-10.2241,-7.6545,-37.9644,203,4
measurements.Trace,19,191,-10.2241,-7.6545,-37.9644,-10.1896,-7.70198,-37.9636,206,4
measurements.Trace,19,192,-10.1896,-7.70198,-37.9636,-10.1364,-7.73149,-37.9688,185,4
measurements.Trace,19,193,-10.1364,-7.73149,-37.9688,-10.1071,-7.78351,-37.9543,194,4
measurements.Trace,19,194,-10.1071,-7.78351,-37.9543,-10.1026,-7.83457,-37.9317,123,4
measurements.Trace,19,195,-10.1026,-7.83457,-37.9317,-10.0762,-7.88317,-37.9121,136,4
measurements.Trace,19,196,-10.0762,-7.88317,-37.9121,-10.0309,-7.92976,-37.9104,90,4
measurements.Trace,19,197,-10.0309,-7.92976,-37.9104,-9.9841,-7.96974,-37.9077,134,4
measurements.Trace,19,198,-9.9841,-7.96974,-37.9077,-9.96182,-8.02083,-37.8887,172,4
measurements.Trace,19,199,-9.96182,-8.02083,-37.8887,-10.0061,-8.05196,-37.8521,135,4
measurements.Trace,19,200,-10.0061,-8.05196,-37.8521,-9.98577,-8.11034,-37.8293,214,4
measurements.Trace,20,0,-18.2626,-0.747784,-39.967,-18.2626,-0.747784,-39.967,98,4
measurements.Trace,20,1,-18.2626,-0.747784,-39.967,-18.2621,-0.795679,-40.0033,170,4
measurements.Trace,20,2,-18.2621,-0.795679,-40.0033,-18.2602,-0.821,-40.0264,10,4
measurements.Trace,20,3,-18.2602,-0.821,-40.0264,-18.2371,-0.857976,-40.0299,10,4
measurements.Trace,20,4,-18.2371,-0.857976,-40.0299,-18.216,-0.902241,-40.0297,8,4
measurements.Trace,20,5,-18.216,-0.902241,-40.0297,-18.2051,-0.962682,-40.0473,13,4
measurements.Trace,20,6,-18.2051,-0.962682,-40.0473,-18.186,-1.01812,-40.0636,18,4
measurements.Trace,20,7,-18.186,-1.01812,-40.0636,-18.1519,-1.04643,-40.0258,29,4
measurements.Trace,20,8,-18.1519,-1.04643,-40.0258,-18.1153,-1.07885,-39.9883,37,4
measurements.Trace,20,9,-18.1153,-1.07885,-39.9883,-18.089,-1.1097,-40.035,22,4
measurements.Trace,20,10,-18.089,-1.1097,-40.035,-18.0722,-1.17311,-40.0427,7,4
measurements.Trace,20,11,-18.0722,-1.17311,-40.0427,-18.0514,-1.21806,-40.0377,9,4
measurements.Trace,20,12,-18.0514,-1.21806,-40.0377,-18.0171,-1.26233,-40.012,7,4
measurements.Trace,20,13,-18.0171,-1.26233,-40.012,-17.9976,-1.29336,-39.9805,6,4
measurements.Trace,20,14,-17.9976,-1.29336,-39.9805,-17.965,-1.29567,-39.9243,34,4
measurements.Trace,20,15,-17.965,-1.29567,-39.9243,-17.9313,-1.32466,-39.8816,44,4
measurements.Trace,20,16,-17.9313,-1.32466,-39.8816,-17.8959,-1.36689,-39.8702,72,4
measurements.Trace,20,17,-17.8959,-1.36689,-39.8702,-17.8543,-1.41141,-39.8538,48,4
measurements.Trace,20,18,-17.8543,-1.41141,-39.8538,-17.8296,-1.45065,-39.8231,83,4
measurements.Trace,20,19,-17.8296,-1.45065,-39.8231,-17.7978,-1.50678,-39.809,33,4
measurements.Trace,20,20,-17.7978,-1.50678,-39.809,-17.7424,-1.52123,-39.7774,32,4
measurements.Trace,20,21,-17.7424,-1.52123,-39.7774,-17.7047,-1.55161,-39.7543,31,4
measurements.Trace,20,22,-17.7047,-1.55161,-39.7543,-17.6899,-1.60634,-39.7462,84,4
measurements.Trace,20,23,-17.6899,-1.60634,-39.7462,-17.6426,-1.64175,-39.7281,73,4
measurements.Trace,20,24,-17.6426,-1.64175,-39.7281,-17.6244,-1.69535,-39.7097,88,4
measurements.Trace,20,25,-17.6244,-1.69535,-39.7097,-17.6061,-1.72343,-39.7173,59,4
measurements.Trace,20,26,-17.6061,-1.72343,-39.7173,-17.5689,-1.75837,-39.7096,53,4
measurements.Trace,20,27,-17.5689,-1.75837,-39.7096,-17.5395,-1.80651,-39.6749,70,4
measurements.Trace,20,28,-17.5395,-1.80651,-39.6749,-17.515,-1.82091,-39.6653,63,4
measurements.Trace,20,29,-17.515,-1.82091,-39.6653,-17.4926,-1.85536,-39.639,118,4
measurements.Trace,20,30,-17.4926,-1.85536,-39.639,-17.4463,-1.88006,-39.6194,105,4
measurements.Trace,20,31,-17.4463,-1.88006,-39.6194,-17.4189,-1.93937,-39.6012,86,4
measurements.Trace,20,32,-17.4189,-1.93937,-39.6012,-17.3856,-1.99278,-39.6063,154,4
measurements.Trace,20,33,-17.3856,-1.99278,-39.6063,-17.3489,-2.04505,-39.6012,64,4
measurements.Trace,20,34,-17.3489,-2.04505,-39.6012,-17.2948,-2.06931,-39.5957,115,4
measurements.Trace,20,35,-17.2948,-2.06931,-39.5957,-17.2518,-2.11111,-39.5984,117,4
measurements.Trace,20,36,-17.2518,-2.11111,-39.5984,-17.2267,-2.16952,-39.6048,111,4
measurements.Trace,20,37,-17.2267,-2.16952,-39.6048,-17.1881,-2.2145,-39.6034,113,4
measurements.Trace,20,38,-17.1881,-2.2145,-39.6034,-17.1485,-2.2702,-39.6035,137,4
measurements.Trace,20,39,-17.1485,-2.2702,-39.6035,-17.1126,-2.32772,-39.609,94,4
measurements.Trace,20,40,-17.1126,-2.32772,-39.609,-17.0713,-2.36016,-39.6007,101,4
measurements.Trace,20,41,-17.0713,-2.36016,-39.6007,-17.0419,-2.39943,-39.5991,156,4
measurements.Trace,20,42,-17.0419,-2.39943,-39.5991,-16.9888,-2.4417,-39.5913,93,4
measurements.Trace,20,43,-16.9888,-2.4417,-39.5913,-16.9422,-2.47847,-39.5636,97,4
measurements.Trace,20,44,-16.9422,-2.47847,-39.5636,-16.9079,-2.49013,-39.5184,45,4
measurements.Trace,20,45,-16.9079,-2.49013,-39.5184,-16.8782,-2.54148,-39.5087,29,4
measurements.Trace,20,46,-16.8782,-2.54148,-39.5087,-16.8314,-2.56161,-39.4737,37,4
measurements.Trace,20,47,-16.8314,-2.56161,-39.4737,-16.8076,-2.60609,-39.4536,26,4
measurements.Trace,20,48,-16.8076,-2.60609,-39.4536,-16.7743,-2.6595,-39.4587,13,4
measurements.Trace,20,49,-16.7743,-2.6595,-39.4587,-16.7493,-2.70904,-39.4984,25,4
measurements.Trace,20,50,-16.7493,-2.70904,-39.4984,-16.7078,-2.75745,-39.5021,14,4
measurements.Trace,20,51,-16.7078,-2.75745,-39.5021,-16.66,-2.7883,-39.4685,17,4
measurements.Trace,20,52,-16.66,-2.7883,-39.4685,-16.6376,-2.84648,-39.4948,39,4
measurements.Trace,20,53,-16.6376,-2.84648,-39.4948,-16.6008,-2.89487,-39.4694,42,4
measurements.Trace,20,54,-16.6008,-2.89487,-39.4694,-16.5616,-2.93139,-39.4323,36,4
measurements.Trace,20,55,-16.5616,-2.93139,-39.4323,-16.5265,-2.97042,-39.3959,30,4
measurements.Trace,20,56,-16.5265,-2.97042,-39.3959,-16.4946,-2.99394,-39.3625,20,4
measurements.Trace,20,57,-16.4946,-2.99394,-39.3625,-16.4591,-3.05214,-39.3632,47,4
measurements.Trace,20,58,-16.4591,-3.05214,-39.3632,-16.4193,-3.09119,-39.3559,40,4
measurements.Trace,20,59,-16.4193,-3.09119,-39.3559,-16.3941,-3.14572,-39.3421,55,4
measurements.Trace,20,60,-16.3941,-3.14572,-39.3421,-16.3663,-3.20435,-39.3287,10,4
measurements.Trace,20,61,-16.3663,-3.20435,-39.3287,-16.3516,-3.25908,-39.3206,23,4
measurements.Trace,20,62,-16.3516,-3.25908,-39.3206,-16.3063,-3.28582,-39.2866,26,4
measurements.Trace,20,63,-16.3063,-3.28582,-39.2866,-16.2774,-3.33852,-39.2673,45,4
measurements.Trace,20,64,-16.2774,-3.33852,-39.2673,-16.261,-3.37389,-39.2711,13,4
measurements.Trace,20,65,-16.261,-3.37389,-39.2711,-16.2286,-3.4127,-39.2545,33,4
measurements.Trace,20,66,-16.2286,-3.4127,-39.2545,-16.195,-3.44557,-39.2321,46,4
measurements.Trace,20,67,-16.195,-3.44557,-39.2321,-16.1619,-3.49578,-39.2122,14,4
measurements.Trace,20,68,-16.1619,-3.49578,-39.2122,-16.1157,-3.53323,-39.1796,49,4
measurements.Trace,20,69,-16.1157,-3.53323,-39.1796,-16.0879,-3.59187,-39.1662,41,4
measurements.Trace,20,70,-16.0879,-3.59187,-39.1662,-16.0577,-3.59327,-39.1347,39,4
measurements.Trace,20,71,-16.0577,-3.59327,-39.1347,-16.0152,-3.63254,-39.1076,38,4
measurements.Trace,20,72,-16.0152,-3.63254,-39.1076,-15.9874,-3.69118,-39.0941,51,4
measurements.Trace,20,73,-15.9874,-3.69118,-39.0941,-15.9381,-3.71541,-39.0595,34,4
measurements.Trace,20,74,-15.9381,-3.71541,-39.0595,-15.947,-3.75439,-39.0706,10,4
measurements.Trace,20,75,-15.947,-3.75439,-39.0706,-15.9651,-3.81637,-39.0807,244,4
measurements.Trace,20,76,-15.9651,-3.81637,-39.0807,-15.9425,-3.86678,-39.0665,72,4
measurements.Trace,20,77,-15.9425,-3.86678,-39.0665,-15.9012,-3.91198,-39.0453,119,4
measurements.Trace,20,78,-15.9012,-3.91198,-39.0453,-15.8522,-3.9369,-39.0058,347,4
measurements.Trace,20,79,-15.8522,-3.9369,-39.0058,-15.8522,-3.9369,-39.0058,347,4
measurements.Trace,20,80,-15.8522,-3.9369,-39.0058,-15.8522,-3.9369,-39.0058,347,4
measurements.Trace,20,81,-15.8522,-3.9369,-39.0058,-15.8361,-4.00167,-39.004,62,4
measurements.Trace,20,82,-15.8361,-4.00167,-39.004,-15.7889,-4.02112,-38.9737,261,4
measurements.Trace,20,83,-15.7889,-4.02112,-38.9737,-15.739,-4.02803,-38.9366,262,4
measurements.Trace,20,84,-15.739,-4.02803,-38.9366,-15.739,-4.02803,-38.9366,262,4
measurements.Trace,20,85,-15.739,-4.02803,-38.9366,-15.739,-4.02803,-38.9366,262,4
measurements.Trace,20,86,-15.739,-4.02803,-38.9366,-15.748,-4.067,-38.9477,263,4
measurements.Trace,20,87,-15.748,-4.067,-38.9477,-15.7783,-4.11096,-38.9857,72,4
measurements.Trace,20,88,-15.7783,-4.11096,-38.9857,-15.7765,-4.1618,-38.9829,95,4
measurements.Trace,20,89,-15.7765,-4.1618,-38.9829,-15.7419,-4.2054,-38.9619,98,4
measurements.Trace,20,90,-15.7419,-4.2054,-38.9619,-15.7038,-4.2351,-38.9436,93,4
measurements.Trace,20,91,-15.7038,-4.2351,-38.9436,-15.6649,-4.25954,-38.9147,62,4
measurements.Trace,20,92,-15.6649,-4.25954,-38.9147,-15.6372,-4.28945,-38.9021,261,4
measurements.Trace,20,93,-15.6372,-4.28945,-38.9021,-15.6372,-4.28945,-38.9021,261,4
measurements.Trace,20,94,-15.6372,-4.28945,-38.9021,-15.6372,-4.28945,-38.9021,261,4
measurements.Trace,20,95,-15.6372,-4.28945,-38.9021,-15.5949,-4.33261,-38.8953,47,4
measurements.Trace,20,96,-15.5949,-4.33261,-38.8953,-15.5744,-4.37824,-38.8855,98,4
measurements.Trace,20,97,-15.5744,-4.37824,-38.8855,-15.5632,-4.41815,-38.8756,107,4
measurements.Trace,20,98,-15.5632,-4.41815,-38.8756,-15.5278,-4.42388,-38.8246,15,4
measurements.Trace,20,99,-15.5278,-4.42388,-38.8246,-15.5394,-4.48427,-38.8094,197,4
measurements.Trace,20,100,-15.5394,-4.48427,-38.8094,-15.5485,-4.54876,-38.7946,163,4
measurements.Trace,20,101,-15.5485,-4.54876,-38.7946,-15.5709,-4.5884,-38.8265,38,4
measurements.Trace,20,102,-15.5709,-4.5884,-38.8265,-15.546,-4.6436,-38.8079,22,4
measurements.Trace,20,103,-15.546,-4.6436,-38.8079,-15.5127,-4.67327,-38.7604,178,4
measurements.Trace,20,104,-15.5127,-4.67327,-38.7604,-15.4806,-4.71276,-38.7391,78,4
measurements.Trace,20,105,-15.4806,-4.71276,-38.7391,-15.4448,-4.75042,-38.7122,47,4
measurements.Trace,20,106,-15.4448,-4.75042,-38.7122,-15.4192,-4.80427,-38.7032,127,4
measurements.Trace,20,107,-15.4192,-4.80427,-38.7032,-15.4069,-4.87086,-38.7068,31,4
measurements.Trace,20,108,-15.4069,-4.87086,-38.7068,-15.3649,-4.89485,-38.6628,64,4
measurements.Trace,20,109,-15.3649,-4.89485,-38.6628,-15.3306,-4.90651,-38.6177,43,4
measurements.Trace,20,110,-15.3306,-4.90651,-38.6177,-15.3102,-4.95214,-38.6079,73,4
measurements.Trace,20,111,-15.3102,-4.95214,-38.6079,-15.2784,-5.01216,-38.614,75,4
measurements.Trace,20,112,-15.2784,-5.01216,-38.614,-15.2472,-5.05689,-38.6033,67,4
measurements.Trace,20,113,-15.2472,-5.05689,-38.6033,-15.213,-5.10117,-38.5775,34,4
measurements.Trace,20,114,-15.213,-5.10117,-38.5775,-15.1935,-5.15593,-38.5986,30,4
measurements.Trace,20,115,-15.1935,-5.15593,-38.5986,-15.1664,-5.17055,-38.5692,15,4
measurements.Trace,20,116,-15.1664,-5.17055,-38.5692,-15.1284,-5.21301,-38.5379,48,4
measurements.Trace,20,117,-15.1284,-5.21301,-38.5379,-15.0886,-5.25206,-38.5307,27,4
measurements.Trace,20,118,-15.0886,-5.25206,-38.5307,-15.0759,-5.28925,-38.5399,32,4
measurements.Trace,20,119,-15.0759,-5.28925,-38.5399,-15.0624,-5.34991,-38.5377,39,4
measurements.Trace,20,120,-15.0624,-5.34991,-38.5377,-15.0652,-5.40781,-38.551,53,4
measurements.Trace,20,121,-15.0652,-5.40781,-38.551,-15.0367,-5.46509,-38.5472,41,4
measurements.Trace,20,122,-15.0367,-5.46509,-38.5472,-14.9963,-5.49568,-38.5043,25,4
